Source.Name,Selection,View,Channel,Begin Time (s),End Time (s),Peak Freq (Hz),PFC Max Freq (Hz),PFC Min Freq (Hz),Avg Entropy (bits),Center Freq (Hz),BW 90% (Hz),first_pcf_value,last_pcf_value,Time_duration,Peak Freq Contour (Hz),High Freq (Hz),Low Freq (Hz),Species
LFL_F088_ZOOM0009_Tr2.Table.1.selections.txt,3,Spectrogram 1,1,192.7507134,192.7916738,2531.25,2531.25,2437.5,1.795,2437.5,281.25,2437.5,2437.5,0.0409604,2437.500;2437.500;2437.500;2531.250;2437.500;2531.250;2437.500,2834.783,2104.348,LFL
LFL_F088_ZOOM0009_Tr2.Table.1.selections.txt,4,Spectrogram 1,1,192.8498807,192.8865296,2625,2625,2531.25,1.688,2625,281.25,2625,2625,0.0366489,2625.000;2625.000;2531.250;2531.250;2531.250;2625.000,2904.348,2330.435,LFL
LFL_F088_ZOOM0009_Tr2.Table.1.selections.txt,5,Spectrogram 1,1,194.1886404,194.2145101,2625,2718.75,2625,1.823,2625,375,2625,2718.75,0.0258697,2625.000;2625.000;2718.750;2718.750,2869.565,2382.609,LFL
LFL_F088_ZOOM0009_Tr2.Table.1.selections.txt,6,Spectrogram 1,1,194.2597822,194.2985868,2531.25,2625,2531.25,1.813,2531.25,281.25,2531.25,2625,0.0388046,2531.250;2531.250;2625.000;2625.000;2531.250;2625.000,2782.609,2295.652,LFL
LFL_F088_ZOOM0009_Tr2.Table.1.selections.txt,7,Spectrogram 1,1,192.9798329,193.0315724,2625,2812.5,2531.25,1.772,2718.75,281.25,2625,2812.5,0.0517395,2625.000;2625.000;2718.750;2718.750;2625.000;2625.000;2531.250;2625.000;2812.500,3008.696,2400,LFL
LFL_F088_ZOOM0009_Tr2.Table.1.selections.txt,8,Spectrogram 1,1,193.1070259,193.1372073,2812.5,2812.5,2718.75,1.632,2718.75,187.5,2812.5,2812.5,0.0301814,2812.500;2718.750;2812.500;2812.500;2812.500,2991.304,2504.348,LFL
LFL_F088_ZOOM0009_Tr2.Table.1.selections.txt,9,Spectrogram 1,1,193.2363746,193.2816467,2718.75,2812.5,2625,1.725,2718.75,187.5,2625,2718.75,0.0452721,2625.000;2625.000;2718.750;2718.750;2625.000;2812.500;2718.750;2718.750,2921.739,2504.348,LFL
LFL_F088_ZOOM0009_Tr2.Table.1.selections.txt,10,Spectrogram 1,1,189.7762189,189.8408933,2625,2906.25,2437.5,1.981,2625,375,2531.25,2437.5,0.0646744,2531.250;2531.250;2531.250;2906.250;2625.000;2625.000;2718.750;2625.000;2625.000;2625.000;2437.500,2991.304,2278.261,LFL
LFL_F088_ZOOM0009_Tr2.Table.1.selections.txt,11,Spectrogram 1,1,189.9098793,189.9637746,2718.75,2718.75,2718.75,1.572,2718.75,187.5,2718.75,2718.75,0.0538953,2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750,3060.87,2469.565,LFL
LFL_F102_ZOOM0003_Tr2.Table.1.selections.txt,1,Spectrogram 1,1,387.9335697,388.0433258,2062.5,2625,1875,2.584,2062.5,750,2250,1875,0.1097561,2250.000;2625.000;2531.250;2531.250;2343.750;2156.250;2156.250;2062.500;2062.500;1968.750;1875.000;1875.000;1875.000;1875.000;1968.750;1875.000;1875.000;1968.750;2250.000;1875.000,2678.261,1600,LFL
LFL_F102_ZOOM0003_Tr2.Table.1.selections.txt,2,Spectrogram 1,1,388.1012526,388.1866184,2062.5,2343.75,1781.25,2.445,2062.5,656.25,2343.75,1968.75,0.0853658,2343.750;2156.250;2062.500;2062.500;1875.000;1781.250;1875.000;1781.250;1875.000;1781.250;1875.000;2156.250;1875.000;1875.000;1968.750,2539.13,1530.435,LFL
LFL_F102_ZOOM0003_Tr2.Table.1.selections.txt,3,Spectrogram 1,1,388.2567403,388.3634476,2156.25,2343.75,1875,2.102,2062.5,562.5,2343.75,1875,0.1067073,2343.750;2343.750;2156.250;2156.250;2156.250;1968.750;1875.000;1875.000;1875.000;1875.000;1875.000;1875.000;2156.250;1875.000;1875.000;1875.000;1875.000;1875.000;1875.000,2434.783,1773.913,LFL
LFL_F102_ZOOM0003_Tr2.Table.1.selections.txt,4,Spectrogram 1,1,388.4335695,388.5158866,2156.25,2156.25,1781.25,2.295,1968.75,656.25,2156.25,1968.75,0.0823171,2156.250;2156.250;2062.500;1875.000;1875.000;1875.000;1781.250;1875.000;1875.000;1875.000;1875.000;1968.750;1875.000;1968.750,2539.13,1565.217,LFL
LFL_F102_ZOOM0003_Tr2.Table.1.selections.txt,5,Spectrogram 1,1,388.5799109,388.6652768,2156.25,2343.75,1875,2.073,2156.25,468.75,2156.25,2062.5,0.0853659,2156.250;2343.750;2250.000;2156.250;2156.250;2156.250;2062.500;2156.250;2156.250;1875.000;1968.750;2062.500;2343.750;2062.500;2062.500,2365.217,1704.348,LFL
LFL_F102_ZOOM0003_Tr2.Table.1.selections.txt,6,Spectrogram 1,1,388.9091791,388.9732035,2156.25,2437.5,1875,2.042,2156.25,562.5,2437.5,1875,0.0640244,2437.500;2156.250;2156.250;2156.250;1875.000;1875.000;1875.000;1875.000;1875.000;1875.000;1875.000,2539.13,1808.696,LFL
LFL_F102_ZOOM0003_Tr2.Table.1.selections.txt,7,Spectrogram 1,1,389.2201546,389.3268619,2437.5,2531.25,1875,2.207,2156.25,656.25,2062.5,2062.5,0.1067073,2062.500;2531.250;2437.500;2343.750;2250.000;2156.250;1968.750;1875.000;1875.000;1875.000;1875.000;1875.000;2156.250;1968.750;1968.750;1968.750;2062.500;2062.500;2062.500,2539.13,1843.478,LFL
LFL_F102_ZOOM0003_Tr2.Table.1.selections.txt,8,Spectrogram 1,1,389.4061302,389.4945448,2250,2250,1781.25,2.256,2062.5,656.25,2250,1968.75,0.0884146,2250.000;2250.000;2062.500;1875.000;1875.000;1781.250;1875.000;1875.000;1875.000;1968.750;1968.750;1968.750;1968.750;1968.750;1968.750;1968.750,2678.261,1739.13,LFL
LFL_F102_ZOOM0003_Tr2.Table.1.selections.txt,9,Spectrogram 1,1,389.5890569,389.6652764,2156.25,2250,1875,1.858,2156.25,468.75,2156.25,1968.75,0.0762195,2156.250;2156.250;2062.500;1875.000;1875.000;2062.500;2250.000;2250.000;1875.000;1875.000;1875.000;1875.000;1875.000;1968.750,2400,1843.478,LFL
LFL_F102_ZOOM0003_Tr2.Table.1.selections.txt,10,Spectrogram 1,1,388.7536914,388.8634474,1968.75,2437.5,1968.75,2.326,2062.5,562.5,2437.5,1968.75,0.109756,2437.500;2250.000;2250.000;1968.750;1968.750;1968.750;2062.500;1968.750;1968.750;1968.750;2062.500;1968.750;2156.250;2062.500;2062.500;1968.750;2062.500;2062.500;1968.750,2539.13,1773.913,LFL
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,1,Spectrogram 1,1,165.910915,166.0846954,4687.5,5156.25,4125,3.566,4687.5,1875,4125,4593.75,0.1737804,4125.000;4125.000;4218.750;4406.250;4406.250;4312.500;4500.000;4500.000;4500.000;4875.000;4687.500;4968.750;4781.250;4875.000;4406.250;5156.250;5156.250;4968.750;4968.750;4875.000;4687.500;4593.750;4593.750;4500.000;4500.000;4406.250;4687.500;4500.000;4593.750;4593.750;4593.750,6852.174,3895.652,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,2,Spectrogram 1,1,166.4414026,166.5968903,3375,4781.25,2531.25,3.454,3468.75,2250,3375,3562.5,0.1554877,3375.000;3375.000;3375.000;3468.750;3468.750;3750.000;3937.500;4125.000;4312.500;4500.000;4593.750;4781.250;2531.250;3000.000;3093.750;3187.500;3281.250;3375.000;3375.000;3562.500;3656.250;3750.000;3468.750;3843.750;3468.750;3750.000;3375.000;3562.500,5878.261,973.913,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,3,Spectrogram 1,1,168.3918057,168.6661958,3375,4218.75,1593.75,3.936,2906.25,2343.75,2718.75,3656.25,0.2743901,2718.750;2156.250;2156.250;2906.250;3468.750;3093.750;3093.750;1593.750;1593.750;3281.250;1687.500;1781.250;1781.250;1781.250;1875.000;3562.500;1875.000;1875.000;1875.000;3281.250;3281.250;3937.500;1968.750;3375.000;4031.250;4218.750;2531.250;3281.250;2156.250;2250.000;2250.000;3375.000;2250.000;2250.000;2250.000;2250.000;3281.250;2250.000;2156.250;1687.500;2250.000;2250.000;3656.250;2906.250;3843.750;3093.750;3187.500;3375.000;3375.000;3656.250,4417.391,1565.217,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,4,Spectrogram 1,1,191.4268406,191.5396454,4687.5,5343.75,2437.5,4.214,4406.25,2812.5,2906.25,4687.5,0.1128048,2906.250;4781.250;4593.750;4687.500;4500.000;4687.500;3187.500;4500.000;4687.500;4781.250;4687.500;2437.500;5343.750;5343.750;4031.250;5156.250;4968.750;4687.500;5062.500;4687.500,5426.087,1982.609,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,5,Spectrogram 1,1,191.7408648,191.8841575,2906.25,4312.5,2437.5,3.821,3187.5,2156.25,2531.25,2625,0.1432927,2531.250;4031.250;2531.250;4031.250;3000.000;3093.750;4218.750;4312.500;3187.500;3187.500;4125.000;3093.750;4125.000;3093.750;2906.250;3000.000;2625.000;2718.750;2718.750;2625.000;2812.500;3187.500;2437.500;2625.000;2718.750;2625.000,5043.478,2365.217,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,6,Spectrogram 1,1,192.4459468,192.5648492,3375,3562.5,2718.75,2.333,3375,1031.25,3468.75,3000,0.1189024,3468.750;3468.750;3468.750;3562.500;3562.500;3562.500;3562.500;3468.750;3468.750;3375.000;3468.750;3375.000;3375.000;3281.250;3281.250;3187.500;3000.000;2718.750;3375.000;3468.750;3000.000,3930.435,1530.435,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,7,Spectrogram 1,1,192.6258248,192.6593613,3000,3093.75,2718.75,2.632,3000,656.25,3093.75,2718.75,0.0335365,3093.750;3000.000;3000.000;2906.250;2718.750,3408.696,2086.957,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,8,Spectrogram 1,1,192.6837516,192.7447272,3187.5,3187.5,2250,2.544,3093.75,937.5,3187.5,2250,0.0609756,3187.500;3187.500;3187.500;3187.500;3187.500;3187.500;3187.500;3093.750;2718.750;2250.000,3617.391,1286.957,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,9,Spectrogram 1,1,193.0191173,193.1654587,3187.5,3187.5,2343.75,2.772,3000,1312.5,2625,3000,0.1463414,2625.000;2625.000;2625.000;2437.500;2343.750;2437.500;3187.500;3187.500;3187.500;3187.500;3187.500;3187.500;3187.500;3187.500;3187.500;3093.750;3093.750;3093.750;3093.750;3000.000;3000.000;3000.000;2906.250;3093.750;3187.500;3000.000,3617.391,1739.13,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,10,Spectrogram 1,1,268.3421658,268.4549706,3937.5,5718.75,3937.5,4.604,4500,3750,5531.25,4687.5,0.1128048,5531.250;5531.250;5437.500;4500.000;4687.500;3937.500;4968.750;3937.500;5531.250;3937.500;4031.250;4875.000;3937.500;5718.750;4031.250;4031.250;4687.500;4593.750;4500.000;4687.500,6747.826,1843.478,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,11,Spectrogram 1,1,284.5252166,284.6179166,3843.75,4031.25,2812.5,3.259,3375,1500,3281.25,2812.5,0.0927,3281.250;3468.750;2812.500;3375.000;3375.000;3562.500;3750.000;3843.750;3937.500;3937.500;4031.250;3093.750;3000.000;3093.750;3093.750;2812.500,4104.348,2295.652,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,12,Spectrogram 1,1,284.7343305,284.8162513,4031.25,4031.25,2906.25,2.219,3937.5,843.75,3562.5,2906.25,0.0819208,3562.500;3750.000;3937.500;3937.500;3843.750;3937.500;4031.250;4031.250;4031.250;3937.500;4031.250;3937.500;3750.000;3375.000;2906.250,4243.478,2817.391,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,13,Spectrogram 1,1,285.4800794,285.5921817,3750,4781.25,3656.25,3.023,3937.5,1406.25,4781.25,4406.25,0.1121023,4781.250;3656.250;3750.000;3750.000;4031.250;3937.500;4031.250;3937.500;4500.000;4406.250;3656.250;4687.500;4687.500;4406.250;4406.250;4406.250;4500.000;4406.250;4500.000;4406.250,4869.565,3269.565,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,14,Spectrogram 1,1,285.6396096,285.7538676,3750,5343.75,3000,3.414,3937.5,2156.25,3093.75,5343.75,0.114258,3093.750;3562.500;5062.500;5156.250;3937.500;4125.000;3937.500;4218.750;4593.750;4781.250;4968.750;3093.750;3000.000;3375.000;3562.500;3562.500;3750.000;3937.500;4125.000;5343.750,5391.304,2643.478,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,15,Spectrogram 1,1,285.8142304,285.8853722,4218.75,4687.5,3375,3.161,4218.75,1406.25,3375,3937.5,0.0711418,3375.000;3656.250;4031.250;4218.750;4687.500;4687.500;4593.750;4687.500;4687.500;4593.750;4593.750;3937.500,4869.565,3269.565,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,16,Spectrogram 1,1,286.0017861,286.0772395,3750,4687.5,3656.25,2.884,4031.25,1312.5,3656.25,3656.25,0.0754534,3656.250;3656.250;4687.500;4500.000;4500.000;4593.750;4031.250;4031.250;4031.250;3937.500;3937.500;3750.000;3656.250,4800,3200,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,17,Spectrogram 1,1,286.1914976,286.2540162,3937.5,4500,3187.5,2.597,3937.5,1312.5,3375,4218.75,0.0625186,3375.000;3750.000;3937.500;3937.500;3937.500;4312.500;4312.500;3187.500;4500.000;4312.500;4218.750,4556.522,3130.435,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,18,Spectrogram 1,1,286.9272869,287.0307659,3093.75,3093.75,2531.25,2.022,3000,468.75,2718.75,2906.25,0.103479,2718.750;3093.750;2625.000;2718.750;2812.500;3000.000;3093.750;3000.000;3093.750;3093.750;3000.000;3000.000;2906.250;2906.250;2531.250;3000.000;3093.750;3093.750;2906.250,3095.652,1426.087,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,19,Spectrogram 1,1,287.12131,287.1967635,4125,4687.5,3187.5,3.036,4125,1593.75,4031.25,3937.5,0.0754535,4031.250;4218.750;4218.750;3187.500;3187.500;4593.750;4593.750;4687.500;4593.750;4687.500;4500.000;4125.000;3937.500,4939.13,3130.435,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,20,Spectrogram 1,1,287.3067099,287.4037215,4218.75,4781.25,2906.25,3.052,4031.25,1687.5,2906.25,4687.5,0.0970116,2906.250;3187.500;3562.500;3843.750;4031.250;4125.000;4500.000;4687.500;4687.500;3187.500;3093.750;3187.500;3093.750;4218.750;3937.500;4781.250;4687.500,4904.348,2817.391,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,21,Spectrogram 1,1,287.5416935,287.6494841,3093.75,3281.25,2343.75,2.341,3000,750,2906.25,3281.25,0.1077906,2906.250;3281.250;2343.750;2531.250;2625.000;2718.750;2812.500;3000.000;3000.000;3093.750;3093.750;3093.750;3187.500;3000.000;2906.250;2812.500;2531.250;2343.750;3281.250,3373.913,1634.783,MPK
MPK_F022_ZOOM0004_Tr2.Table.1.selections.txt,22,Spectrogram 1,1,287.7960794,287.8974025,3843.75,4406.25,2718.75,3.029,3468.75,1781.25,4218.75,4218.75,0.1013231,4218.750;4406.250;4406.250;3750.000;3843.750;3843.750;2812.500;3000.000;2906.250;3000.000;2906.250;2906.250;2718.750;3843.750;3750.000;4406.250;3093.750;4218.750,4417.391,2469.565,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,1,Spectrogram 1,1,9.997191751,10.09780147,2718.75,2718.75,1968.75,2.295,2625,750,2437.5,2437.5,0.100609719,2437.500;1968.750;2062.500;2343.750;2437.500;2437.500;2531.250;2531.250;2531.250;2625.000;2625.000;2718.750;2625.000;2718.750;2718.750;2718.750;2718.750;2718.750;2437.500,3095.652,1773.913,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,2,Spectrogram 1,1,10.24719166,10.35389894,2531.25,2812.5,2062.5,2.208,2625,562.5,2437.5,2062.5,0.10670728,2437.500;2531.250;2531.250;2531.250;2625.000;2625.000;2625.000;2625.000;2718.750;2718.750;2718.750;2812.500;2812.500;2718.750;2531.250;2531.250;2343.750;2250.000;2625.000;2062.500,3060.87,1878.261,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,3,Spectrogram 1,1,10.5673135,10.7167037,2718.75,2906.25,1875,2.549,2625,843.75,2718.75,2906.25,0.1493902,2718.750;2625.000;1968.750;2343.750;2437.500;2531.250;2531.250;2625.000;2625.000;2718.750;2718.750;2718.750;2718.750;2812.500;2812.500;2718.750;2812.500;2812.500;2718.750;2718.750;2531.250;2531.250;2437.500;2437.500;1875.000;2062.500;2625.000;2906.250,2991.304,1843.478,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,4,Spectrogram 1,1,10.86304511,10.97889873,2718.75,2906.25,1968.75,2.456,2625,843.75,1968.75,2625,0.11585362,1968.750;2062.500;2062.500;2343.750;2437.500;2437.500;2531.250;2625.000;2625.000;2718.750;2718.750;2718.750;2812.500;2718.750;2812.500;2906.250;2906.250;2906.250;2718.750;2718.750;2625.000;2625.000,3095.652,1878.261,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,5,Spectrogram 1,1,48.3472191,48.42953615,3468.75,3750,3281.25,2.581,3468.75,1218.75,3281.25,3281.25,0.08231705,3281.250;3375.000;3375.000;3562.500;3562.500;3656.250;3656.250;3656.250;3656.250;3562.500;3656.250;3656.250;3750.000;3468.750;3281.250,3965.217,2469.565,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,6,Spectrogram 1,1,48.53319465,48.6002678,3468.75,3656.25,3281.25,2.055,3468.75,468.75,3281.25,3468.75,0.06707315,3281.250;3281.250;3468.750;3468.750;3468.750;3468.750;3468.750;3468.750;3562.500;3562.500;3656.250;3562.500;3468.750,3860.87,2539.13,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,7,Spectrogram 1,1,48.71917019,48.777097,3562.5,3656.25,3375,2.166,3468.75,468.75,3375,3656.25,0.05792681,3375.000;3468.750;3468.750;3562.500;3562.500;3562.500;3562.500;3656.250;3562.500;3562.500;3656.250,3895.652,2608.696,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,8,Spectrogram 1,1,156.6195913,156.7049571,4031.25,4218.75,3562.5,2.226,3937.5,656.25,3562.5,3843.75,0.0853658,3562.500;3562.500;3750.000;3843.750;3937.500;3937.500;4031.250;4031.250;4031.250;4031.250;4125.000;4218.750;3843.750;3562.500;3843.750,4486.957,3269.565,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,9,Spectrogram 1,1,156.403128,156.4884938,4031.25,4125,3750,2.137,3937.5,656.25,3750,4125,0.0853658,3750.000;3843.750;3937.500;3937.500;4031.250;4031.250;4031.250;3937.500;3937.500;4031.250;3843.750;3937.500;3750.000;3750.000;4125.000,4208.696,3200,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,10,Spectrogram 1,1,164.168486,164.3178762,2718.75,3000,2062.5,2.509,2718.75,843.75,2062.5,2906.25,0.1493902,2062.500;2250.000;2812.500;2812.500;2062.500;2437.500;2531.250;2531.250;2625.000;2625.000;2718.750;2718.750;2812.500;2812.500;2906.250;3000.000;2906.250;2906.250;3000.000;2906.250;2906.250;2718.750;2718.750;2625.000;2906.250;2812.500;2906.250,3130.435,1947.826,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,11,Spectrogram 1,1,164.418486,164.5495835,2718.75,3093.75,2437.5,2.418,2812.5,656.25,2531.25,2812.5,0.1310975,2531.250;2531.250;2718.750;2437.500;2531.250;2625.000;2718.750;2718.750;2718.750;2812.500;2906.250;2906.250;2906.250;3000.000;3093.750;3093.750;2906.250;2906.250;2812.500;2812.500;2812.500;2625.000;2437.500;2812.500,3443.478,2191.304,MPK
MPK_F031_ZOOM0013_Tr2.Table.1.selections.txt,12,Spectrogram 1,1,165.9062903,166.0008025,2718.75,3000,2343.75,1.899,2625,375,2437.5,3000,0.0945122,2437.500;2531.250;2531.250;2625.000;2625.000;2718.750;2718.750;2718.750;2718.750;2718.750;2812.500;2718.750;2625.000;2625.000;2531.250;2343.750;3000.000,3095.652,1878.261,MPK
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,1,Spectrogram 1,1,6.127286502,6.181181817,1218.75,1781.25,1218.75,2.169,1593.75,562.5,1218.75,1593.75,0.053895315,1218.750;1218.750;1218.750;1781.250;1687.500;1687.500;1218.750;1500.000;1593.750,1918.411,1155.966,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,2,Spectrogram 1,1,34.74745003,34.81757196,1687.5,2250,1687.5,2.142,1875,656.25,2250,1687.5,0.07012193,2250.000;2250.000;2250.000;2250.000;2156.250;1968.750;1875.000;1781.250;1687.500;1687.500;1687.500;1687.500;1687.500,2484.097,1451.106,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,3,Spectrogram 1,1,34.94409631,35.04470603,2625,2718.75,1875,2.222,2250,843.75,1875,2718.75,0.10060972,1875.000;1875.000;1875.000;1968.750;1875.000;2062.500;1968.750;2156.250;2156.250;2250.000;2343.750;2250.000;2250.000;2156.250;2718.750;2531.250;2625.000;2718.750,2803.832,1401.916,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,4,Spectrogram 1,1,35.1224499,35.19866939,1875,2437.5,1781.25,2.385,1968.75,656.25,2437.5,1781.25,0.07621949,2437.500;2437.500;2437.500;2250.000;2250.000;2062.500;2062.500;1968.750;1968.750;1875.000;1875.000;1781.250;1875.000;1781.250,2582.477,1524.891,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,5,Spectrogram 1,1,35.33738885,35.44409613,2437.5,2718.75,1875,2.415,2156.25,843.75,2062.5,2718.75,0.10670728,2062.500;1875.000;1875.000;1875.000;1875.000;1968.750;1968.750;1875.000;2062.500;2062.500;2062.500;1968.750;2156.250;2343.750;2343.750;2437.500;2437.500;2718.750;2156.250;2718.750,2877.617,1623.271,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,6,Spectrogram 1,1,35.54318147,35.62549851,2250,2437.5,1781.25,2.22,1968.75,562.5,2437.5,1875,0.08231704,2437.500;2343.750;2250.000;2250.000;2250.000;2062.500;1968.750;1968.750;1968.750;1875.000;1781.250;1781.250;1968.750;1875.000;1875.000,2459.502,1524.891,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,7,Spectrogram 1,1,89.4640248,89.49756137,1968.75,1968.75,1593.75,2.004,1968.75,375,1593.75,1687.5,0.03353657,1593.750;1875.000;1968.750;1875.000;1687.500,2188.957,1352.726,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,8,Spectrogram 1,1,89.24756146,89.2704273,1968.75,2156.25,1968.75,2.237,2062.5,562.5,1968.75,1968.75,0.02286584,1968.750;1968.750;2156.250;1968.750,2484.097,1549.486,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,9,Spectrogram 1,1,88.27583826,88.31242361,1968.75,1968.75,1218.75,2.224,1875,937.5,1218.75,1687.5,0.03658535,1218.750;1687.500;1875.000;1968.750;1968.750;1687.500,2262.742,1082.181,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,10,Spectrogram 1,1,86.45271341,86.49387193,2062.5,2062.5,1593.75,1.865,1968.75,375,1593.75,1687.5,0.04115852,1593.750;1687.500;1968.750;2062.500;2062.500;1968.750;1687.500,2065.982,1328.131,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,11,Spectrogram 1,1,86.62344506,86.67070114,2343.75,2437.5,1593.75,2.136,2343.75,750,1593.75,1593.75,0.04725608,1593.750;1875.000;2062.500;2343.750;2437.500;2343.750;2343.750;1593.750,2484.097,1500.296,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,12,Spectrogram 1,1,103.33933,103.3987812,2156.25,2250,2062.5,1.419,2156.25,187.5,2156.25,2062.5,0.0594512,2156.250;2250.000;2250.000;2250.000;2156.250;2156.250;2156.250;2156.250;2156.250;2062.500,2459.502,1893.816,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,13,Spectrogram 1,1,103.4643299,103.519208,2156.25,2250,2062.5,1.77,2156.25,187.5,2250,2250,0.0548781,2250.000;2156.250;2156.250;2062.500;2156.250;2156.250;2250.000;2156.250;2250.000,2533.287,1721.651,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,14,Spectrogram 1,1,103.5954275,103.6457323,2062.5,2250,2062.5,1.812,2156.25,281.25,2156.25,2250,0.0503048,2156.250;2156.250;2062.500;2062.500;2156.250;2062.500;2062.500;2250.000,2385.717,1500.296,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,15,Spectrogram 1,1,103.7173786,103.7920737,2156.25,2250,1875,1.631,2156.25,281.25,2062.5,2156.25,0.0746951,2062.500;2062.500;2062.500;2062.500;2156.250;2250.000;2156.250;2156.250;2156.250;2156.250;2156.250;1875.000;2156.250,2336.527,1524.891,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,16,Spectrogram 1,1,103.8804883,103.9399395,2156.25,2250,1875,1.675,2156.25,281.25,2250,1875,0.0594512,2250.000;2250.000;2250.000;2250.000;2156.250;2062.500;2062.500;2156.250;1968.750;1875.000,2508.692,1697.056,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,17,Spectrogram 1,1,104.3814489,104.4546196,2062.5,2718.75,1968.75,2.195,2062.5,843.75,1968.75,2718.75,0.0731707,1968.750;1968.750;2062.500;1968.750;1968.750;1968.750;2156.250;2062.500;2062.500;2156.250;2250.000;2156.250;2718.750,2926.807,1598.676,MWS
MWS_F008_ZOOM0003_Tr2.Table.1.selections.txt,18,Spectrogram 1,1,104.5689488,104.6405951,2156.25,2250,1875,1.94,2156.25,375,2250,1968.75,0.0716463,2250.000;2250.000;2250.000;2250.000;2156.250;2156.250;2062.500;2156.250;1875.000;1875.000;1968.750;2156.250;1968.750,2508.692,1574.081,MWS
MWS_F043_ZOOM0011_Tr2.Table.1.selections.txt,1,Spectrogram 1,1,119.5899944,119.6540188,2062.5,2437.5,1875,1.831,2062.5,562.5,1875,2437.5,0.0640244,1875.000;1968.750;1968.750;1968.750;2062.500;2062.500;2156.250;2250.000;2250.000;2343.750;2437.500,2556.522,1826.087,MWS
MWS_F043_ZOOM0011_Tr2.Table.1.selections.txt,2,Spectrogram 1,1,119.7271895,119.8064578,1968.75,2156.25,1875,1.692,1968.75,281.25,1968.75,1875,0.0792683,1968.750;2156.250;1875.000;2156.250;2156.250;2062.500;2062.500;2062.500;1968.750;1968.750;1968.750;1968.750;1875.000;1875.000,2313.043,1843.478,MWS
MWS_F043_ZOOM0011_Tr2.Table.1.selections.txt,3,Spectrogram 1,1,119.9406041,120.0046284,2062.5,2343.75,1875,1.829,2062.5,468.75,1875,2156.25,0.0640243,1875.000;1968.750;1968.750;1968.750;2062.500;2156.250;2156.250;2343.750;2250.000;2156.250;2156.250,2539.13,1686.957,MWS
